FeatureUID,DsgAttr01,Country,FeatureNam,NameVar,FeatureTyp,Latitude,Longitude,LocConfid,DsgAttr02,DsgAttr03,DsgAttr04,DsgAttr05,DsgAttr06,DsgAttr07,DsgAttr08,OperateNam,OwnerName,Website,DsgAttr09,Label1,LocSource1,InfSource1,ADM1,DsgAttr10,geometry,index__africa,id,infra,name,iso3,Continent_Code,node_id,index__corridor,OBJECTID,Project_code,Project_name,Corridor_name,Infrastructure_development_type,Status,Region_or_province,Description,Launch_year,USD_amount__Million__Minimum,USD_amount__Million__Maximum,Amount_description,Distance__km__Minimum,Distance__km__Maximum,GIS_distance,Area__Km2_,Supplier_or_recipient_of_goods_or_services,Key_beneficiaries,Commodities_traded_or_transported,Name_of_donors_or_financiers,Amount_funded__USD_millions__per_donor_type,Type_of_major_donors_or_financiers,FeatureUID_left,Country_left,id_left,infra_left,name_left,iso3_left,Continent_Code_left,node_id_left,id_right,infra_right,name_right,iso3_right,Continent_Code_right,node_id_right,Country_right,FeatureUID_right,index_right,ISO_A3
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (0.0768921209988698 35.93460181007012),,port771,port,Mostaganem_Algeria,DZA,AF,port771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,DZA
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-0.638375153984365 35.710854507925426),,port856,port,Oran_Algeria,DZA,AF,port856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,DZA
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (6.950761303830281 36.872716642065186),,port969,port,Port Methanier_Algeria,DZA,AF,port969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,DZA
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (48.21470201927413 -13.402618120424087),,port50,port,Andoany_Madagascar,MDG,AF,port50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (49.288690186434245 -12.269055908982706),,port55,port,Antisranana_Madagascar,MDG,AF,port55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,MDG
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (46.96379773414274 -25.066809909305547),,port340,port,Faradofay_Madagascar,MDG,AF,port340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (46.31131115099042 -15.726125571158047),,port680,port,Mahajanga_Madagascar,MDG,AF,port680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (43.669934193849535 -23.37321860988094),,port1307,port,Toliara_Madagascar,MDG,AF,port1307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,MDG
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-16.574151684737405 13.444435523904424),,port113,port,Banjul_Gambia,GMB,AF,port113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,GMB
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (9.873087665943746 37.2599330125266),,port115,port,Banzart_Tunisia,TUN,AF,port115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,TUN
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.088939666925842 33.918816086763584),,port371,port,Gabes_Tunisia,TUN,AF,port371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,TUN
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.771882575097349 34.72756547620153),,port733,port,Mersa Sfax_Tunisia,TUN,AF,port733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.144581496597022 34.33734226353294),,port1206,port,Skhira_Tunisia,TUN,AF,port1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,TUN
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.64508158450096 35.824512813306015),,port1213,port,Sousse_Tunisia,TUN,AF,port1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,TUN
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.283344394077616 36.80638815328292),,port1329,port,Tunis_Tunisia,TUN,AF,port1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.114183223832864 33.4819783911096),,port1423,port,Zarzis_Tunisia,TUN,AF,port1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (9.73914696780476 1.8256259158615709),,port124,port,Bata_Equatorial Guinea,GNQ,AF,port124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,GNQ
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (8.546939103484743 3.463105582577245),,port666,port,Luba_Equatorial Guinea,GNQ,AF,port666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (8.734459388136058 3.769523972206385),,port685,port,Malabo_Equatorial Guinea,GNQ,AF,port685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (40.48677494848093 -12.966790207809654),,port896,port,Pemba_Mozambique,MOZ,AF,port896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,MOZ
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (36.81101385393132 -18.21074207408451),,port1076,port,Quelimane_Mozambique,MOZ,AF,port1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (49.18112782930411 11.290612296293288),,port157,port,Boosaaso_Somalia,SOM,AF,port157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,SOM
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-15.576180497537532 11.85997214110824),,port150,port,Bissau_Guinea-Bissau,GNB,AF,port150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,GNB
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (7.157020931593515 4.420690387691537),,port155,port,Bonny_Nigeria,NGA,AF,port155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (8.325139169155195 5.007882924271454),,port205,port,Calabar_Nigeria,NGA,AF,port205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,NGA
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (5.4603956483860765 5.9994923932163635),,port587,port,Koko_Nigeria,NGA,AF,port587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,NGA
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (3.334134321082997 6.447337000451574),,port626,port,Lagos_Nigeria,NGA,AF,port626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,NGA
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (7.158459416672776 4.68802555348868),,port851,port,Onne_Nigeria,NGA,AF,port851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,NGA
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (7.0060655028287275 4.765986904558207),,port954,port,Port Harcourt_Nigeria,NGA,AF,port954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,NGA
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (5.647356031176509 5.921430708974314),,port1165,port,Sapele_Nigeria,NGA,AF,port1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,NGA
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (5.721271737527956 5.51663150372713),,port1383,port,Warri_Nigeria,NGA,AF,port1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,NGA
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-10.044098007798171 5.865644367093735),,port181,port,Buchanan_Liberia,LBR,AF,port181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,LBR
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-10.794028729956313 6.3419816586994),,port762,port,Monrovia_Liberia,LBR,AF,port762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,LBR
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (27.900881035206126 -33.02810635632081),,port315,port,East London_South Africa,ZAF,AF,port315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (25.622625286885008 -33.90336755146096),,port948,port,Port Elizabeth_South Africa,ZAF,AF,port948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,ZAF
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (32.039372716976295 -28.79239882191123),,port1099,port,Richards Bay_South Africa,ZAF,AF,port1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,ZAF
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (18.00771256435726 -32.99778092558085),,port1133,port,Saldanha Bay_South Africa,ZAF,AF,port1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-13.715240949211362 9.514143359599391),,port258,port,Conakry_Guinea,GIN,AF,port258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-14.559598250243244 10.749626199796134),,port1359,port,Victoria_Guinea,GIN,AF,port1359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,GIN
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (39.19253472577275 -6.156445913943321),,port1421,port,Zanzibar_Tanzania,TZA,AF,port1421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (45.280104383982994 -12.766926269230138),,port313,port,Dzaoudzi_Mayotte,MYT,AF,port313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (45.16784535685652 -12.724840020488283),,port982,port,Port de Longoni_Mayotte,MYT,AF,port982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-12.395783236989315 7.765827427713248),,port825,port,Nitti_Sierra Leone,SLE,AF,port825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,SLE
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (39.84518375838609 -3.6388405643041852),,port568,port,Kilifi_Kenya,KEN,AF,port568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (9.452744112340497 0.3785029341004741),,port645,port,Libreville_Gabon,GAB,AF,port645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,GAB
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (8.771981263902639 -0.6869202254603939),,port952,port,Port Gentil_Gabon,GAB,AF,port952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.288103692270242 -8.781235498997974),,port665,port,Luanda_Angola,AGO,AF,port665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,AGO
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (12.204378173178762 -5.393136309898651),,port691,port,Malongo_Angola,AGO,AF,port691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,AGO
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (12.135060951800968 -15.158559259791923),,port788,port,Namibe_Angola,AGO,AF,port788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,AGO
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (12.337237439655006 -6.12282169804386),,port1217,port,Soyo Angola LNG Terminal_Angola,AGO,AF,port1217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,AGO
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.444366717247503 -5.827041368666612),,port717,port,Matadi_Democratic Republic of the Congo,COD,AF,port717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,COD
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (43.2469507044346 -11.705418163021976),,port769,port,Moroni_Comoros,COM,AF,port769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (44.39240197075813 -12.167761013539552),,port773,port,Moutsamoudu_Comoros,COM,AF,port773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-17.04643501106865 20.84893872239273),,port830,port,Nouadhibou_Mauritania,MRT,AF,port830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-22.9836467494859 16.754460766556914),,port877,port,Palmeira_Cape Verde,CPV,AF,port877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-24.50354708342418 14.921123185596528),,port979,port,Port Vale Knights_Cape Verde,CPV,AF,port979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-23.499685600636223 14.91004981562761),,port998,port,Porto Da Praia_Cape Verde,CPV,AF,port998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-24.99565966225551 16.894220787038215),,port1009,port,Porto Grande_Cape Verde,CPV,AF,port1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-22.92482193932884 16.17932574975724),,port1131,port,Sal Rei_Cape Verde,CPV,AF,port1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (55.307424250022905 -20.930884068920687),,port950,port,Port Est_Reunion,REU,AF,port950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (57.49585986825771 -20.149417891516404),,port965,port,Port Louis_Mauritius,MUS,AF,port965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (63.42005419719779 -19.680937001097224),,port968,port,Port Mathurin_Mauritius,MUS,AF,port968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (37.34948177856279 19.115960396193056),,port1172,port,Sawakin Harbor_Sudan,SDN,AF,port1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (7.4221280068198405 1.644572733705917),,port1157,port,Santo Antonio_Sao Tome and Principe,STP,AF,port1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (6.652341023698346 0.3521601249949348),,port1163,port,Sao Tome_Sao Tome and Principe,STP,AF,port1163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-1.7024141709072211 4.938594581377657),,port1177,port,Sekondi_Ghana,GHA,AF,port1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,GHA
BLC06,,Angola,,,,,,,,,,,,,,,,,,,,,,,POINT (13.549564000000032 -12.349855999999928),,,,,,,,,1.0,BLC0006,Port of Lobito,Beira Lobito Corridor (or Lobito Corridor),Port,Operational,Benguela,The port of Lobito lies on Angola’s coast. It connects commodity producers from the Copperbelt with international markets and is an excellent location for raw materials and imported fuel products. ,1929,1200,1800.0,Cost of upgrade,NA,NA,NA,0.2,Both,Government of Angola; Industries; Local communities,Sugar; Copper; Canned fish; Construction material; Crude Petroleum; Petroleum,Government of Angola,4200,National government,,,,,,,,,,,,,,,,,74.0,AGO
CNC01,,Benin,,,,,,,,,,,,,,,,,,,,,,,POINT (2.4253100000000267 6.349084000000065),,,,,,,,,2.0,CNC0001,Port of Cotonou,Cotonou-Niamey Corridor,Port,Operational,Littoral,"Benin’s port of Cotonou is a potential gateway to landlocked West African countries, but high shipping costs, low efficiency, and poor logistical facilities have kept it from becoming a key trade route. In 2011, the beginning of renovation works began-expected to be completed in 2020. ",1964,46.1,50.4,Total project cost,NA,NA,NA,NI,Both,Government of Benin; Government of Burkina Faso; Government of Mali; Government of Niger; Traders; Local communities,Fruit; Nuts; Cotton; Copper; Fish; Animal products; Palm oil; Brewing textile; Petroleum; Bauxite; Iron; Aluminium; Cement,World Bank,NI,Multilateral bank,,,,,,,,,,,,,,,,,54.0,BEN
LTT02,,Burundi,,,,,,,,,,,,,,,,,,,,,,,POINT (29.34622200000007 -3.3757759999999744),,,,,,,,,3.0,LTT0002,Port of Bujumbura,Lake Tanganyika Transport Corridor,Port,Operational,Bujumbura Mairie,"Burundi is a landlocked country, with the port of Bujumbura serving as the main port in the country on the north shore of Lake Tanganyika. The port was built in the 1950s. While  facilities and equipment are old, they are considered to be in a relatively good state of repair. In 2019 discussion were underway of upgrading the port. This is linked to the Northern Corridor.  It has four quays. ",1958,367,553.0,Cost of upgrade,NA,NA,NA,NI,Both,Local communities; Port of Kigoma; Traders; Fishing industries,Livestock; Oil; Mineral; Textiles; Metals,Japan International Cooperation Agency; African Development Bank,NI; 23.4,Multilateral agency; Regional development bank,,,,,,,,,,,,,,,,,75.0,BDI
BYC02,,Cameroon,,,,,,,,,,,,,,,,,,,,,,,POINT (9.681081000000063 4.0433080000000245),,,,,,,,,4.0,BYC0002,Port of Doula,Brazzaville-Yaounde Corridor (Brazzavile-Doula Corridor),Port,Operational,Littoral,The port of Douala is Cameroon’s major sea port. It is located on the shores of the Wouri River estuary. It is a deep water port and it facilitates the country’s international trade. It has three berths. ,NI,4700,4700.0,Cost of upgrade,NA,NA,NA,NI,Both,Government of Cameroon; Traders; Local communities; Industries,Timber; Bauxite; Banana; Wheat; Fish; Petroleum,NI,NI,NI,,,,,,,,,,,,,,,,,57.0,CMR
MAA02,,Eritrea,,,,,,,,,,,,,,,,,,,,,,,POINT (39.46678500000008 15.608369000000042),,,,,,,,,5.0,MAA0002,Port of Massawa,Massawa Corridor,Port,Operational,Debub,Port of Massawa is the main port for Eritrea. The port is situated on the northern shore of Massawa island. The port was first constructed in 19th Century but an important rehabilitation took place in the period 1995-2005. It has six berths. ,2005,2100,2100.0,Cost of upgrade,NA,NA,NA,NI,Both,Government of Eritrea; Traders; Fishing industries; Local communities; Tourism industry; Shipping service providers; Massawa Port Authority,Fish; Maize; Wheat; Rice; Fertilisers; Iron; Steel; Vehicle spare parts; Industrial machinery; Crude Petroleum; Salt,World Bank; Government of Eritrea; Government of Italy,NI; NI; NI,Multilateral bank; National government,,,,,,,,,,,,,,,,,154.0,ERI
AAC02,,Eritrea,,,,,,,,,,,,,,,,,,,,,,,POINT (42.746075000000076 13.006126000000052),,,,,,,,,6.0,AAC0002,Port of Assab,Assab-Addis Ababa Corridor,Port,Operational,Debubawi Keyih Bahri,"The Port of Assab is an important port in Eritrea that serves not only Eritrea and the horn of Africa region. It was an important trade route to Ethiopia, which is Landlocked, but ceased in 1998 due to the Eritrea-Ethiopia war. Port was constructed in the 1800s but major restoration was completed in 2012. It consists of three berths. ",2012,56.7,57.0,Cost of upgrade,NA,NA,NA,NI,Both,Government of Eritrea; Government of Ethiopia; Government of Djibouti; Local communities; Traders; Fishing industries,Grain; Fertilisers; Iron; Steel; Vehicle spare parts; Salt,World Bank; Government of Eritrea,30.3; NI,Multilateral bank; National government,,,,,,,,,,,,,,,,,,
KMI01,,Eswatini (formerly Swaziland),,,,,,,,,,,,,,,,,,,,,,,POINT (31.722303000000064 -26.34861399999994),,,,,,,,,7.0,KMI0001,King Mswati III International Airport,King Mswati III International Corridor,Port,Operational,Lubombo,The King Mswati III International Airport is Eswatini’s flagship facility in the nationwide infrastructural investment to facilitate economic growth to a first world status level.,2014,150,150.0,Total project cost,NA,NA,NA,NI,Both,Government of South Africa; Entrepreneurs; Eswatini Game Parks; Kruger National Park; Maputo National Reserve; Kwazulu Natal Game Reserves; Tourism industry; Tourists; Entrepreneurs,Passengers,Government of Eswatini; Government of Taiwan,NI; 22,National government; National government,,,,,,,,,,,,,,,,,73.0,SWZ
LBP02,,Gabon,,,,,,,,,,,,,,,,,,,,,,,POINT (9.50797900000003 0.2855380000000309),,,,,,,,,8.0,LBP0002,Port of Owendo (or Port of Libreville) ,Libreville-Brazzaville-Pointe Noire Corridor (or Pointe Noire – Cabinda Corridor),Port,Operational,Estuaire,"The Port of Owendo is a Gabon special economic zone which is a joint venture between Olam international limited, republic of Gabon and the Africa finance corporation. Owendo Port has launched a new multi-purpose and container terminal in a ceremony on October 14, 2017. It has four berths. ",2017,341,345.0,Cost of upgrade,NA,NA,NA,NI,Both,Local communities; Port Authority of Gabon; Government of Gabon; Gabon Special Economic Zones,Timber; Manganese; Uranium; Cocoa; Cement constituents,Emerging Africa Infrastructure Fund; African Development Bank,305; 40,Regional economic community; Regional development bank,,,,,,,,,,,,,,,,,68.0,GAB
DLC05,,Ghana,,,,,,,,,,,,,,,,,,,,,,,POINT (0.0087530000000697 5.6302210000000645),,,,,,,,,9.0,DLC0005,Port of Tema,Dakar-Lagos Corridor,Port,Operational,Greater Accra,"The port of Tema lies on the shores of the Gulf of Guinea in Southeastern Ghana and is the largest in the country. The port is currently being upgraded and expanded to improve the port handling capacity. Construction of the port began in 1954. Regular traffic began in 1962. In 1997, the second quay began construction up to approximately 2005. In 2007 the second phase of construction of the container terminal began in a 140,000sqm container stacking area, referred to as the complexes and mechanical work shops were completed. It has 12 berths. ",1954,667,667.0,cost of upgrade,NA,NA,NA,NI,Both,Traders; Industries; Government of Ghana; Maritime services companies,Vehicle spare parts; Fish; Crude Petroleum; Petroleum; Rice; Sugar; Wheat; Aluminium; Clinker,International Finance Corporation; Bank of China,195; 472,International development agency; National bank,,,,,,,,,,,,,,,,,59.0,GHA
DLC02,,Guinea,,,,,,,,,,,,,,,,,,,,,,,POINT (-13.645997937999937 9.514710000000036),,,,,,,,,10.0,DLC0002,Port of Conakry ,Dakar-Lagos Corridor,Port,Operational,Conakry ,The port of Conakry is one of the key ports in Guinea and handles refined petroleum oil and crude petroleum oil and general cargo. It has two berths. ,NI,770,770.0,Cost of upgrade,NA,NA,NA,NI,Both,Government of Guinea; Industries; Traders; Logistics companies,Vehicle spare parts; Rice; Sugar; Aluminium,Emerging Africa Infrastructure Fund; World Bank; Other funders (unspecified),40; 13; NI,Regional development agency; Multilateral bank; NI,,,,,,,,,,,,,,,,,61.0,GIN
NRC02,,Kenya,,,,,,,,,,,,,,,,,,,,,,,POINT (39.646137000000074 -4.048918999999956),,,,,,,,,11.0,NRC0002,Port of Mombasa,Northern Corridor (or Trans Congo Corridor),Port,Operational,Mombasa,"The port of Mombasa is the main port of Kenya and has 16 deep water berths. The port serves as the main gateway to the landlocked East Africa countries such as Uganda, Rwanda, Burundi, DRC and South Sudan. A significant number of shippers now prefer to route Zanzibar cargo through Mombasa. Other interests for having Mombasa as the port of preference have also been expressed by shippers from Mogadishu. Upgrading was conducted in 2016. It has 19 berths. ",1890,193,646.0,Cost of upgrade,NA,NA,NA,NI,Both,Kenya Ports Authority; Local communities; Traders; Logistics companies; Truck drivers,Wheat; Petroleum; Rice; Sugar; Vehicle spare parts; Cement; Textiles,Government of Kenya; European Investment Bank; French Development Agency,346; NI; NI,National government; Multilateral bank; International development agency,,,,,,,,,,,,,,,,,13.0,KEN
POT01,,Madagascar,,,,,,,,,,,,,,,,,,,,,,,POINT (49.42719400000003 -18.15326299999998),,,,,,,,,12.0,POT0001,Port of Toamasina,Port of Toamasina ,Port,Operational,Toamasina,"The Port of Toamasina is Madagascar’s main port, handling containers, dry and liquid bulk and general cargo.",1927,167.42,170.5,Total project cost,NA,NA,NA,0.15,Predominantly net recipient,Government of Madagascar; City of Taomasina; Local communities; Port of Mombasa; Truck driver,Petroleum; Rice; Palm oil; Pharmaceutical products; Raw nickel; Clove; Cobalt,Government of Japan; World Bank,45.2; 140,National government; Multilateral bank,,,,,,,,,,,,,,,,,,
CDH01,,Mauritania,,,,,,,,,,,,,,,,,,,,,,,POINT (-16.02740099999994 17.992676000000078),,,,,,,,,13.0,CDH0001,Port of Nouakchott,Cairo-Dakar Corridor,Port,Operational,Nouakchott,"The port is strategically located at the crossroads of the routes connecting Africa, Europe and America, and is one of the leading public commercial ports in the south Sahara for ships sailing from Europe. ",1986,310,450.0,Cost of upgrade,NA,NA,NA,NI,Predominantly net recipient,Government of the Islamic Republic of Mauritania; Traders; Freight operators; Truck drivers,Iron ore; Gold; Copper; Gypsum; Fish; Cement; Clinker; Flour; Sugar; Petroleum,Africa Finance Corporation; World Bank; Government of the Islamic Republic of Mauritania,390; 55; 5,Regional development bank; Multilateral bank; National government,,,,,,,,,,,,,,,,,53.0,MRT
MDC03,,Mozambique,,,,,,,,,,,,,,,,,,,,,,,POINT (32.54636200000005 -25.961154999999955),,,,,,,,,14.0,MDC0003,Port of Maputo,Maputo Development Corridor,Port,Operational,Maputo City,"The port of Maputo is the main port of Mozambique. It has a significant regional potential as an important gateway to South Africa and other regional countries including Botswana, Swaziland and Zimbabwe.While 1972 the Maputo Port was a major infrastructure, but in 2003 major rehabilitation works and investments led to substantial growth of the port. It has 16 berths. ",2003,70,70.0,Cost of upgrade,NA,NA,NA,NI,Both,Freight operators; Industries; Mining companies; Local communities,Coal; Fruit; Sugar; Steel; Molasses; Petroleum; Cereals; Aluminium; Citrus; Chromite,Government of Mozambique; Government of China,NI; 1000,National government; National government,,,,,,,,,,,,,,,,,72.0,MOZ
